media_type,media_series,creation_category,date,time_start,time_end,duration,media_title,video_type,video_subtype
Video Games,The Witcher Series,Editing Video,1/19/2024,9:18:00 AM,9:40:00 AM,22,The Witcher 3,Review,High Stakes
Video Games,The Witcher Series,Pictures,1/19/2024,9:40:00 AM,9:45:00 AM,5,The Witcher 3,Review,High Stakes
Video Games,The Witcher Series,Editing Video,1/19/2024,9:47:00 AM,9:53:00 AM,6,The Witcher 3,Review,High Stakes
Video Games,The Witcher Series,Uploading Video,1/19/2024,9:53:00 AM,9:57:00 AM,4,The Witcher 3,Review,High Stakes
Video Games,The Witcher Series,Video Notes,1/19/2024,2:01:00 PM,2:15:00 PM,14,The Witcher 3,Review,A Greedy God
Video Games,The Witcher Series,Writing Script,1/19/2024,2:34:00 PM,2:40:00 PM,6,The Witcher 3,Review,A Greedy God
Video Games,The Witcher Series,Writing Script,1/19/2024,5:08:00 PM,5:50:00 PM,42,The Witcher 3,Review,A Greedy God
Video Games,The Witcher Series,Writing Script,1/20/2024,12:18:00 PM,12:21:00 PM,3,The Witcher 3,Review,A Greedy God
Video Games,The Witcher Series,Writing Script,1/20/2024,7:51:00 PM,8:36:00 PM,45,The Witcher 3,Review,A Greedy God
Video Games,The Witcher Series,Recording Audio,1/20/2024,8:38:00 PM,8:54:00 PM,16,The Witcher 3,Review,A Greedy God
Video Games,The Witcher Series,Writing Script,1/21/2024,9:18:00 AM,9:30:00 AM,12,The Witcher 3,Review,A Greedy God
Video Games,The Witcher Series,Writing Script,1/21/2024,9:38:00 AM,9:51:00 AM,13,The Witcher 3,Review,A Greedy God
Video Games,The Witcher Series,Writing Script,1/21/2024,11:56:00 AM,12:22:00 PM,26,The Witcher 3,Review,A Greedy God
Video Games,The Witcher Series,Writing Script,1/21/2024,2:23:00 PM,2:30:00 PM,7,The Witcher 3,Review,A Greedy God
Video Games,The Witcher Series,Recording Audio,1/21/2024,2:31:00 PM,2:47:00 PM,16,The Witcher 3,Review,A Greedy God
Video Games,The Witcher Series,Uploading Video,1/21/2024,9:05:00 AM,9:22:00 AM,17,The Witcher 3,Review,High Stakes
Video Games,The Witcher Series,Writing Script,1/21/2024,9:58:00 PM,10:02:00 PM,4,The Witcher 3,Review,A Greedy God
Video Games,The Witcher Series,Editing Video,1/21/2024,10:04:00 PM,10:56:00 PM,52,The Witcher 3,Review,A Greedy God
Video Games,The Witcher Series,Recording Video,1/22/2024,9:40:00 AM,10:17:00 AM,37,The Witcher 3,Review,A Greedy God
Video Games,The Witcher Series,Recording Video,1/22/2024,10:26:00 AM,11:28:00 AM,62,The Witcher 3,Review,A Greedy God
Video Games,The Witcher Series,Recording Video,1/22/2024,4:36:00 PM,5:43:00 PM,67,The Witcher 3,Review,A Greedy God
Video Games,The Witcher Series,Editing Video,1/22/2024,9:27:00 PM,9:42:00 PM,15,The Witcher 3,Review,A Greedy God
Video Games,The Witcher Series,Editing Video,1/22/2024,10:11:00 PM,10:32:00 PM,21,The Witcher 3,Review,A Greedy God
Video Games,The Witcher Series,Editing Video,1/22/2024,10:50:00 PM,10:57:00 PM,7,The Witcher 3,Review,A Greedy God
Video Games,The Witcher Series,Editing Video,1/23/2024,10:09:00 AM,11:24:00 AM,75,The Witcher 3,Review,A Greedy God
Video Games,The Witcher Series,Editing Video,1/23/2024,11:31:00 AM,12:15:00 PM,44,The Witcher 3,Review,A Greedy God
Video Games,The Witcher Series,Editing Video,1/23/2024,1:02:00 PM,1:54:00 PM,52,The Witcher 3,Review,A Greedy God
Video Games,The Witcher Series,Editing Video,1/23/2024,3:47:00 PM,4:40:00 PM,53,The Witcher 3,Review,A Greedy God
Video Games,The Witcher Series,Editing Video,1/23/2024,4:47:00 PM,5:32:00 PM,45,The Witcher 3,Review,A Greedy God
Video Games,The Witcher Series,Editing Video,1/24/2024,9:12:00 AM,9:19:00 AM,7,The Witcher 3,Review,A Greedy God
Video Games,The Witcher Series,Subtitles,1/24/2024,9:29:00 AM,10:08:00 AM,39,The Witcher 3,Review,High Stakes
Video Games,The Witcher Series,Editing Video,1/24/2024,11:41:00 AM,11:54:00 AM,13,The Witcher 3,Review,A Greedy God
Video Games,GTA Series,Pictures,1/24/2024,2:06:00 PM,2:21:00 PM,15,Grand Theft Auto V,Review,Michael and Franklin Working Together
Video Games,GTA Series,Video Notes,1/24/2024,2:25:00 PM,2:42:00 PM,17,Grand Theft Auto V,Review,First Heist
Video Games,The Witcher Series,Editing Video,1/24/2024,3:19:00 PM,3:34:00 PM,15,The Witcher 3,Review,A Greedy God
Video Games,The Witcher Series,Editing Video,1/24/2024,3:35:00 PM,3:48:00 PM,13,The Witcher 3,Review,A Greedy God
Video Games,GTA Series,Video Notes,1/25/2024,2:30:00 PM,3:11:00 PM,41,Grand Theft Auto V,Review,First Heist
Video Games,GTA Series,Writing Script,1/25/2024,4:03:00 PM,4:22:00 PM,19,Grand Theft Auto V,Review,First Heist
Video Games,GTA Series,Writing Script,1/26/2024,2:33:00 PM,2:46:00 PM,13,Grand Theft Auto V,Review,First Heist
Video Games,GTA Series,Writing Script,1/26/2024,2:57:00 PM,3:23:00 PM,26,Grand Theft Auto V,Review,First Heist
Video Games,GTA Series,Recording Audio,1/26/2024,3:25:00 PM,3:53:00 PM,28,Grand Theft Auto V,Review,First Heist
Video Games,GTA Series,Editing Video,1/26/2024,3:55:00 PM,4:18:00 PM,23,Grand Theft Auto V,Review,First Heist
Video Games,The Witcher Series,Writing Script,1/26/2024,6:53:00 PM,7:50:00 PM,57,The Witcher 3,Review,Novigrad Dreaming
Video Games,The Witcher Series,Writing Script,1/27/2024,8:36:00 AM,8:46:00 AM,10,The Witcher 3,Review,Novigrad Dreaming
Video Games,The Witcher Series,Pictures,1/27/2024,10:42:00 PM,10:51:00 PM,9,The Witcher 3,Review,A Greedy God
Video Games,The Witcher Series,Pictures,1/27/2024,10:53:00 PM,10:56:00 PM,3,The Witcher 3,Review,A Greedy God
Video Games,The Witcher Series,Pictures,1/27/2024,11:06:00 PM,11:12:00 PM,6,The Witcher 3,Review,A Greedy God
Video Games,The Witcher Series,Pictures,1/27/2024,11:18:00 PM,11:23:00 PM,5,The Witcher 3,Review,A Greedy God
Video Games,The Witcher Series,Writing Script,1/28/2024,8:09:00 AM,8:22:00 AM,13,The Witcher 3,Review,Novigrad Dreaming
Video Games,The Witcher Series,Writing Script,1/28/2024,8:27:00 AM,8:59:00 AM,32,The Witcher 3,Review,Novigrad Dreaming
Video Games,The Witcher Series,Writing Script,1/28/2024,10:05:00 AM,10:29:00 AM,24,The Witcher 3,Review,Novigrad Dreaming
Video Games,The Witcher Series,Recording Audio,1/28/2024,10:40:00 AM,11:08:00 AM,28,The Witcher 3,Review,Novigrad Dreaming
Video Games,The Witcher Series,Editing Video,1/28/2024,3:15:00 PM,3:31:00 PM,16,The Witcher 3,Review,A Greedy God
Video Games,The Witcher Series,Editing Video,1/28/2024,4:07:00 PM,4:08:00 PM,1,The Witcher 3,Review,A Greedy God
Video Games,The Witcher Series,Editing Video,1/28/2024,5:48:00 PM,5:50:00 PM,2,The Witcher 3,Review,A Greedy God
Video Games,GTA Series,Writing Script,1/28/2024,5:51:00 PM,6:07:00 PM,16,Grand Theft Auto V,Review,First Heist
Video Games,The Witcher Series,Editing Video,1/28/2024,6:34:00 PM,6:50:00 PM,16,The Witcher 3,Review,A Greedy God
Video Games,The Witcher Series,Uploading Video,1/28/2024,10:36:00 PM,10:49:00 PM,13,The Witcher 3,Review,A Greedy God
Video Games,The Witcher Series,Pictures,1/28/2024,10:49:00 PM,10:51:00 PM,2,The Witcher 3,Review,A Greedy God
Video Games,The Witcher Series,Editing Video,1/29/2024,10:24:00 AM,11:19:00 AM,55,The Witcher 3,Review,Novigrad Dreaming
Video Games,The Witcher Series,Editing Video,1/29/2024,11:45:00 AM,12:40:00 PM,55,The Witcher 3,Review,Novigrad Dreaming
Video Games,The Witcher Series,Editing Video,1/29/2024,12:50:00 PM,12:55:00 PM,5,The Witcher 3,Review,Novigrad Dreaming
Video Games,The Witcher Series,Editing Video,1/29/2024,2:02:00 PM,2:21:00 PM,19,The Witcher 3,Review,Novigrad Dreaming
Video Games,The Witcher Series,Editing Video,1/29/2024,2:26:00 PM,3:05:00 PM,39,The Witcher 3,Review,Novigrad Dreaming
Video Games,The Witcher Series,Recording Video,1/29/2024,4:21:00 PM,4:52:00 PM,31,The Witcher 3,Review,Novigrad Dreaming
Video Games,The Witcher Series,Recording Video,1/29/2024,5:01:00 PM,5:52:00 PM,51,The Witcher 3,Review,Novigrad Dreaming
Video Games,The Witcher Series,Recording Video,1/30/2024,9:17:00 AM,11:17:00 AM,120,The Witcher 3,Review,Novigrad Dreaming
Video Games,The Witcher Series,Editing Video,1/30/2024,4:23:00 PM,4:39:00 PM,16,The Witcher 3,Review,Novigrad Dreaming
Video Games,The Witcher Series,Editing Video,1/30/2024,4:50:00 PM,5:34:00 PM,44,The Witcher 3,Review,Novigrad Dreaming
Video Games,The Witcher Series,Editing Video,1/30/2024,9:15:00 PM,9:52:00 PM,37,The Witcher 3,Review,Novigrad Dreaming
Video Games,The Witcher Series,Editing Video,1/31/2024,4:23:00 PM,4:51:00 PM,28,The Witcher 3,Review,Novigrad Dreaming
Video Games,The Witcher Series,Editing Video,1/31/2024,5:04:00 PM,5:13:00 PM,9,The Witcher 3,Review,Novigrad Dreaming
Video Games,The Witcher Series,Editing Video,1/31/2024,5:25:00 PM,5:38:00 PM,13,The Witcher 3,Review,Novigrad Dreaming
Video Games,The Witcher Series,Editing Video,2/1/2024,1:38:00 PM,2:41:00 PM,63,The Witcher 3,Review,Novigrad Dreaming
Video Games,The Witcher Series,Editing Video,2/1/2024,3:01:00 PM,3:30:00 PM,29,The Witcher 3,Review,Novigrad Dreaming
Video Games,The Witcher Series,Editing Video,2/2/2024,2:47:00 PM,3:25:00 PM,38,The Witcher 3,Review,Novigrad Dreaming
Video Games,The Witcher Series,Editing Video,2/2/2024,3:50:00 PM,4:09:00 PM,19,The Witcher 3,Review,Novigrad Dreaming
Video Games,The Witcher Series,Editing Video,2/3/2024,2:44:00 PM,3:01:00 PM,17,The Witcher 3,Review,Novigrad Dreaming
Video Games,The Witcher Series,Editing Video,2/3/2024,5:17:00 PM,5:37:00 PM,20,The Witcher 3,Review,Novigrad Dreaming
Video Games,The Witcher Series,Editing Video,2/3/2024,5:50:00 PM,6:00:00 PM,10,The Witcher 3,Review,Novigrad Dreaming
Video Games,The Witcher Series,Editing Video,2/3/2024,6:07:00 PM,6:14:00 PM,7,The Witcher 3,Review,Novigrad Dreaming
Video Games,The Witcher Series,Editing Video,2/3/2024,6:31:00 PM,7:07:00 PM,36,The Witcher 3,Review,Novigrad Dreaming
Video Games,The Witcher Series,Editing Video,2/3/2024,8:09:00 PM,8:19:00 PM,10,The Witcher 3,Review,Novigrad Dreaming
Video Games,The Witcher Series,Writing Script,2/4/2024,8:41:00 AM,8:55:00 AM,14,The Witcher 3,Review,Novigrad Dreaming
Video Games,The Witcher Series,Editing Video,2/4/2024,11:22:00 AM,11:54:00 AM,32,The Witcher 3,Review,Novigrad Dreaming
Video Games,The Witcher Series,Uploading Video,2/4/2024,8:58:00 PM,9:01:00 PM,3,The Witcher 3,Review,Novigrad Dreaming
Video Games,The Witcher Series,Pictures,2/4/2024,11:41:00 PM,12:00:00 AM,-1421,The Witcher 3,Review,Novigrad Dreaming
Video Games,The Witcher Series,Uploading Video,2/4/2024,12:00:00 AM,12:06:00 AM,6,The Witcher 3,Review,Novigrad Dreaming
Video Games,Soulsborne Games,Writing Script,2/5/2024,2:40:00 PM,2:48:00 PM,8,Elden Ring,Playthrough,Deaths 01
Video Games,Soulsborne Games,Recording Audip,2/5/2024,2:49:00 PM,2:51:00 PM,2,Elden Ring,Playthrough,Deaths 01
Video Games,Soulsborne Games,Writing Script,2/5/2024,2:51:00 PM,3:07:00 PM,16,Elden Ring,Playthrough,Deaths 01
Video Games,Soulsborne Games,Recording Audip,2/5/2024,3:07:00 PM,3:18:00 PM,11,Elden Ring,Playthrough,Deaths 01
Video Games,Soulsborne Games,Writing Script,2/5/2024,3:18:00 PM,3:37:00 PM,19,Elden Ring,Playthrough,Deaths 01
Video Games,Soulsborne Games,Recording Audio,2/5/2024,3:37:00 PM,3:56:00 PM,19,Elden Ring,Playthrough,Deaths 01
Video Games,GTA Series,Editing Video,2/6/2024,12:47:00 PM,12:53:00 PM,6,Grand Theft Auto V,Review,First Heist
Video Games,GTA Series,Editing Video,2/6/2024,3:23:00 PM,3:31:00 PM,8,Grand Theft Auto V,Review,First Heist
Video Games,GTA Series,Writing Script,2/6/2024,3:31:00 PM,3:42:00 PM,11,Grand Theft Auto V,Review,First Heist
Video Games,GTA Series,Writing Script,2/6/2024,3:46:00 PM,4:04:00 PM,18,Grand Theft Auto V,Review,First Heist
Video Games,GTA Series,Writing Script,2/8/2024,2:33:00 PM,3:50:00 PM,77,Grand Theft Auto V,Review,First Heist
Video Games,GTA Series,Writing Script,2/8/2024,5:23:00 PM,5:49:00 PM,26,Grand Theft Auto V,Review,First Heist
Video Games,GTA Series,Writing Script,2/8/2024,6:24:00 PM,6:33:00 PM,9,Grand Theft Auto V,Review,First Heist
Video Games,GTA Series,Writing Script,2/8/2024,10:07:00 PM,10:52:00 PM,45,Grand Theft Auto V,Review,First Heist
Video Games,GTA Series,Recording Audio,2/8/2024,10:53:00 PM,11:47:00 PM,54,Grand Theft Auto V,Review,First Heist
Video Games,GTA Series,Editing Video,2/9/2024,10:40:00 AM,11:45:00 AM,65,Grand Theft Auto V,Review,First Heist
Video Games,GTA Series,Editing Video,2/9/2024,11:18:00 PM,11:40:00 PM,22,Grand Theft Auto V,Review,First Heist
Video Games,The Witcher Series,Subtitles,2/10/2024,8:22:00 AM,9:28:00 AM,66,The Witcher 3,Review,Novigrad Dreaming
Video Games,The Witcher Series,Uploading Video,2/10/2024,10:50:00 AM,10:54:00 AM,4,The Witcher 3,Review,Novigrad Dreaming
Video Games,GTA Series,Editing Video,2/10/2024,12:01:00 PM,12:20:00 PM,19,Grand Theft Auto V,Review,First Heist
Video Games,GTA Series,Editing Video,2/11/2024,11:18:00 AM,11:46:00 AM,28,Grand Theft Auto V,Review,First Heist
Video Games,GTA Series,Editing Video,2/12/2024,3:19:00 PM,4:19:00 PM,60,Grand Theft Auto V,Review,First Heist
Video Games,GTA Series,Recording Video,2/12/2024,9:25:00 PM,10:18:00 PM,53,Grand Theft Auto V,Review,First Heist
Video Games,GTA Series,Recording Video,2/13/2024,10:46:00 AM,12:50:00 PM,124,Grand Theft Auto V,Review,First Heist
Video Games,GTA Series,Recording Video,2/13/2024,3:39:00 PM,5:02:00 PM,83,Grand Theft Auto V,Review,First Heist
Video Games,The Witcher Series,Video Notes,2/13/2024,10:48:00 PM,11:05:00 PM,17,The Witcher 3,Review,Forefather's Eve
Video Games,The Witcher Series,Writing Script,2/13/2024,11:06:00 PM,11:38:00 PM,32,The Witcher 3,Review,Forefather's Eve
Video Games,The Witcher Series,Writing Script,2/14/2024,10:36:00 AM,10:59:00 AM,23,The Witcher 3,Review,Forefather's Eve
Video Games,The Witcher Series,Writing Script,2/14/2024,1:00:00 PM,1:51:00 PM,51,The Witcher 3,Review,Forefather's Eve
Video Games,The Witcher Series,Witing Script,2/14/2024,2:09:00 PM,2:26:00 PM,17,The Witcher 3,Review,Forefather's Eve
Video Games,The Witcher Series,Recording Audio,2/14/2024,2:29:00 PM,2:55:00 PM,26,The Witcher 3,Review,Forefather's Eve
Video Games,The Witcher Series,Recording Audio,2/14/2024,5:05:00 PM,5:11:00 PM,6,The Witcher 3,Review,Forefather's Eve
Video Games,The Witcher Series,Recording Audio,2/14/2024,5:17:00 PM,5:28:00 PM,11,The Witcher 3,Review,Forefather's Eve
Video Games,The Witcher Series,Editing Video,2/14/2024,10:44:00 PM,11:19:00 PM,35,The Witcher 3,Review,Forefather's Eve
Video Games,The Witcher Series,Editing Video,2/15/2024,9:54:00 AM,11:33:00 AM,99,The Witcher 3,Review,Forefather's Eve
Video Games,The Witcher Series,Recording Video,2/15/2024,2:03:00 PM,3:43:00 PM,100,The Witcher 3,Review,Forefather's Eve
Video Games,The Witcher Series,Editing Video,2/15/2024,11:32:00 PM,11:58:00 PM,26,The Witcher 3,Review,Forefather's Eve
Video Games,The Witcher Series,Recording Video,2/16/2024,11:27:00 AM,11:49:00 AM,22,The Witcher 3,Review,Forefather's Eve
Video Games,The Witcher Series,Recording Video,2/16/2024,12:00:00 PM,12:29:00 PM,29,The Witcher 3,Review,Forefather's Eve
Video Games,The Witcher Series,Editing Video,2/16/2024,1:54:00 PM,2:00:00 PM,6,The Witcher 3,Review,Forefather's Eve
Video Games,The Witcher Series,Editing Video,2/16/2024,2:06:00 PM,3:20:00 PM,74,The Witcher 3,Review,Forefather's Eve
Video Games,The Witcher Series,Editing Video,2/16/2024,3:24:00 PM,3:33:00 PM,9,The Witcher 3,Review,Forefather's Eve
Video Games,The Witcher Series,Editing Video,2/16/2024,3:39:00 PM,3:59:00 PM,20,The Witcher 3,Review,Forefather's Eve
Video Games,The Witcher Series,Editing Video,2/16/2024,5:05:00 PM,5:37:00 PM,32,The Witcher 3,Review,Forefather's Eve
Video Games,The Witcher Series,Editing Video,2/17/2024,8:33:00 AM,9:12:00 AM,39,The Witcher 3,Review,Forefather's Eve
Video Games,The Witcher Series,Editing Video,2/17/2024,3:34:00 PM,4:55:00 PM,81,The Witcher 3,Review,Forefather's Eve
Video Games,The Witcher Series,Pictures,2/18/2024,7:07:00 AM,7:32:00 AM,25,The Witcher 3,Review,Forefather's Eve
Video Games,The Witcher Series,Editing Video,2/18/2024,7:33:00 AM,7:56:00 AM,23,The Witcher 3,Review,Forefather's Eve
Video Games,The Witcher Series,Editing Video,2/18/2024,7:58:00 AM,8:11:00 AM,13,The Witcher 3,Review,Forefather's Eve
Video Games,The Witcher Series,Editing Video,2/18/2024,8:42:00 AM,9:31:00 AM,49,The Witcher 3,Review,Forefather's Eve
Video Games,The Witcher Series,Subtitles,2/18/2024,2:56:00 PM,3:34:00 PM,38,The Witcher 3,Review,Forefather's Eve
Video Games,The Witcher Series,Uploading Video,2/18/2024,11:21:00 PM,11:37:00 PM,16,The Witcher 3,Review,Forefather's Eve
Video Games,GTA Series,Editing Video,2/20/2024,12:37:00 PM,1:31:00 PM,54,Grand Theft Auto V,Review,First Heist
Video Games,The Witcher Series,Video Notes,2/20/2024,3:27:00 PM,3:41:00 PM,14,The Witcher 3,Review,The Volunteer
Video Games,The Witcher Series,Writing Script,2/20/2024,3:42:00 PM,4:27:00 PM,45,The Witcher 3,Review,The Volunteer
Video Games,The Witcher Series,Recording Audio,2/21/2024,9:06:00 AM,9:33:00 AM,27,The Witcher 3,Review,The Volunteer
Video Games,The Witcher Series,Editing Video,2/21/2024,3:12:00 PM,3:27:00 PM,15,The Witcher 3,Review,The Volunteer
Video Games,The Witcher Series,Editing Video,2/21/2024,11:57:00 PM,12:11:00 AM,-1426,The Witcher 3,Review,The Volunteer
Video Games,The Witcher Series,Recording Audio,2/22/2024,1:39:00 PM,1:42:00 PM,3,The Witcher 3,Review,The Volunteer
Video Games,The Witcher Series,Recording Video,2/22/2024,1:42:00 PM,1:44:00 PM,2,The Witcher 3,Review,The Volunteer
Video Games,The Witcher Series,Recording Video,2/22/2024,1:55:00 PM,3:02:00 PM,67,The Witcher 3,Review,The Volunteer
Video Games,The Witcher Series,Recording Video,2/22/2024,3:08:00 PM,4:02:00 PM,54,The Witcher 3,Review,The Volunteer
Video Games,The Witcher Series,Editing Video,2/22/2024,6:40:00 PM,7:02:00 PM,22,The Witcher 3,Review,The Volunteer
Video Games,The Witcher Series,Editing Video,2/23/2024,11:03:00 AM,12:32:00 PM,89,The Witcher 3,Review,The Volunteer
Video Games,The Witcher Series,Editing Video,2/23/2024,12:41:00 PM,12:51:00 PM,10,The Witcher 3,Review,The Volunteer
Video Games,Soulsborne Games,Recording Video,2/23/2024,3:53:00 PM,5:19:00 PM,86,Elden Ring,Playthrough,Deaths 01
Video Games,GTA Series,Editing Video,2/24/2024,10:19:00 AM,10:43:00 AM,24,Grand Theft Auto V,Review,First Heist
Video Games,GTA Series,Editing Video,2/24/2024,10:45:00 AM,11:05:00 AM,20,Grand Theft Auto V,Review,First Heist
Video Games,Soulsborne Games,Editing Video,2/24/2024,11:06:00 AM,11:12:00 AM,6,Elden Ring,Playthrough,Deaths 01
Video Games,The Witcher Series,Editing Video,2/24/2024,2:25:00 PM,2:29:00 PM,4,The Witcher 3,Review,The Volunteer
Video Games,GTA Series,Editing Video,2/24/2024,2:29:00 PM,2:48:00 PM,19,Grand Theft Auto V,Review,First Heist
Video Games,The Witcher Series,Pictures,2/25/2024,10:17:00 AM,10:33:00 AM,16,The Witcher 3,Review,The Volunteer
Video Games,The Witcher Series,Pictures,2/25/2024,10:47:00 AM,10:50:00 AM,3,The Witcher 3,Review,The Volunteer
Video Games,The Witcher Series,Pictures,2/25/2024,3:54:00 PM,4:10:00 PM,16,The Witcher 3,Review,The Volunteer
Video Games,The Witcher Series,Pictures,2/25/2024,4:17:00 PM,4:28:00 PM,11,The Witcher 3,Review,The Volunteer
Video Games,The Witcher Series,Uploading Video,2/25/2024,8:15:00 PM,8:19:00 PM,4,The Witcher 3,Review,The Volunteer
Video Games,The Witcher Series,Uploading Video,2/25/2024,8:55:00 PM,9:09:00 PM,14,The Witcher 3,Review,The Volunteer
Video Games,The Witcher Series,Pictures,2/25/2024,9:10:00 PM,9:21:00 PM,11,The Witcher 3,Review,The Volunteer
Video Games,GTA Series,Editing Video,2/26/2024,12:33:00 PM,2:13:00 PM,100,Grand Theft Auto V,Review,First Heist
Video Games,GTA Series,Editing Video,2/26/2024,5:06:00 PM,5:42:00 PM,36,Grand Theft Auto V,Review,First Heist
Video Games,GTA Series,Editing Video,2/26/2024,11:20:00 PM,11:26:00 PM,6,Grand Theft Auto V,Review,First Heist
Video Games,GTA Series,Editing Video,2/27/2024,9:44:00 AM,10:17:00 AM,33,Grand Theft Auto V,Review,First Heist
Video Games,GTA Series,Editing Video,2/27/2024,10:30:00 AM,11:13:00 AM,43,Grand Theft Auto V,Review,First Heist
Video Games,The Witcher Series,Subtitles,2/27/2024,1:16:00 PM,1:33:00 PM,17,The Witcher 3,Review,The Volunteer
Video Games,GTA Series,Editing Video,2/27/2024,3:29:00 PM,4:27:00 PM,58,Grand Theft Auto V,Review,First Heist
Video Games,The Witcher Series,Writing Script,2/28/2024,1:47:00 PM,2:37:00 PM,50,The Witcher 3,Review,Broken Flowers
